date,crop,price,state
2014-12-01,Sunflower,3194.35,India
2014-11-01,Sunflower,3165.51,India
2014-10-01,Sunflower,3156.03,India
2014-09-01,Sunflower,3208.18,India
2014-08-01,Sunflower,3358.7,India
2014-07-01,Sunflower,3219.05,India
2014-06-01,Sunflower,3091.34,India
2014-05-01,Sunflower,3306.49,India
2014-04-01,Sunflower,3341.83,India
2014-03-01,Sunflower,3398.21,India
2014-02-01,Sunflower,3288.3,India
2014-01-01,Sunflower,3257.38,India
2013-12-01,Sunflower,3336.15,India
2013-11-01,Sunflower,3302.5,India
2013-10-01,Sunflower,3242.83,India
2013-09-01,Sunflower,3329.13,India
2013-08-01,Sunflower,3365.29,India
2013-07-01,Sunflower,3391.99,India
2013-06-01,Sunflower,3325.95,India
2013-05-01,Sunflower,3345.55,India
2013-04-01,Sunflower,3353.2,India
2013-03-01,Sunflower,3346.84,India
2013-02-01,Sunflower,3348.26,India
2013-01-01,Sunflower,3305.78,India
2012-12-01,Sunflower,3410.66,India
2012-11-01,Sunflower,3414.01,India
2012-10-01,Sunflower,3336.56,India
2012-09-01,Sunflower,3560.07,India
2012-08-01,Sunflower,3472.2,India
2012-07-01,Sunflower,3260.85,India
2012-06-01,Sunflower,2961.41,India
2012-05-01,Sunflower,2986.44,India
2012-04-01,Sunflower,2970.9,India
2012-03-01,Sunflower,2914.94,India
2012-02-01,Sunflower,2895.36,India
2012-01-01,Sunflower,2992.04,India
2011-12-01,Sunflower,3009.98,India
2011-11-01,Sunflower,2933.45,India
2011-10-01,Sunflower,2900.22,India
2011-09-01,Sunflower,2998.79,India
2011-08-01,Sunflower,2988.94,India
2011-07-01,Sunflower,2834.26,India
2011-06-01,Sunflower,2831.82,India
2011-05-01,Sunflower,2868.25,India
2011-04-01,Sunflower,2769.32,India
2011-03-01,Sunflower,2902.4,India
2011-02-01,Sunflower,3066.4,India
2011-01-01,Sunflower,3083.62,India
2010-12-01,Sunflower,2904.34,India
2010-11-01,Sunflower,2786.74,India
2010-10-01,Sunflower,2488.86,India
2010-09-01,Sunflower,2533.54,India
2010-08-01,Sunflower,2550.07,India
2010-07-01,Sunflower,2313.95,India
2010-06-01,Sunflower,2167.82,India
2010-05-01,Sunflower,2109.68,India
2010-04-01,Sunflower,2114.54,India
2010-03-01,Sunflower,2195.11,India
2010-02-01,Sunflower,2198.7,India
2010-01-01,Sunflower,2250.97,India
2025-03-01,Jowar(Sorghum),2802.05,India
2025-02-01,Jowar(Sorghum),2894.73,India
2025-01-01,Jowar(Sorghum),2766.6,India
2024-12-01,Jowar(Sorghum),2723.71,India
2024-11-01,Jowar(Sorghum),2642.72,India
2024-10-01,Jowar(Sorghum),2565.24,India
2024-09-01,Jowar(Sorghum),2646.3,India
2024-08-01,Jowar(Sorghum),2704.22,India
2024-07-01,Jowar(Sorghum),2897.68,India
2024-06-01,Jowar(Sorghum),2967.96,India
2024-05-01,Jowar(Sorghum),2836.02,India
2024-04-01,Jowar(Sorghum),2967.81,India
2024-03-01,Jowar(Sorghum),2989.8,India
2024-02-01,Jowar(Sorghum),3246.73,India
2024-01-01,Jowar(Sorghum),3552.69,India
2023-12-01,Jowar(Sorghum),3894.29,India
2023-11-01,Jowar(Sorghum),3897.74,India
2023-10-01,Jowar(Sorghum),3570.17,India
2023-09-01,Jowar(Sorghum),3671.7,India
2023-08-01,Jowar(Sorghum),3678.21,India
2023-07-01,Jowar(Sorghum),3594.64,India
2023-06-01,Jowar(Sorghum),3370.07,India
2023-05-01,Jowar(Sorghum),3141.94,India
2023-04-01,Jowar(Sorghum),3329.02,India
2023-03-01,Jowar(Sorghum),3511.04,India
2023-02-01,Jowar(Sorghum),3502.32,India
2023-01-01,Jowar(Sorghum),3452.87,India
2022-12-01,Jowar(Sorghum),3152.56,India
2022-11-01,Jowar(Sorghum),2927.14,India
2022-10-01,Jowar(Sorghum),2497.83,India
2022-09-01,Jowar(Sorghum),2486.28,India
2022-08-01,Jowar(Sorghum),2470.07,India
2022-07-01,Jowar(Sorghum),2479.78,India
2022-06-01,Jowar(Sorghum),2340.42,India
2022-05-01,Jowar(Sorghum),2275.68,India
2022-04-01,Jowar(Sorghum),2283.06,India
2022-03-01,Jowar(Sorghum),2158.99,India
2022-02-01,Jowar(Sorghum),2005.41,India
2022-01-01,Jowar(Sorghum),1921.15,India
2021-12-01,Jowar(Sorghum),1809.59,India
2021-11-01,Jowar(Sorghum),1716.14,India
2021-10-01,Jowar(Sorghum),1693.93,India
2021-09-01,Jowar(Sorghum),1754.26,India
2021-08-01,Jowar(Sorghum),1789.49,India
2021-07-01,Jowar(Sorghum),1905.61,India
2021-06-01,Jowar(Sorghum),1956.56,India
2021-05-01,Jowar(Sorghum),1953.06,India
2021-04-01,Jowar(Sorghum),2091.6,India
2021-03-01,Jowar(Sorghum),2180.8,India
2021-02-01,Jowar(Sorghum),2059.76,India
2021-01-01,Jowar(Sorghum),2041.96,India
2020-12-01,Jowar(Sorghum),1975.1,India
2020-11-01,Jowar(Sorghum),1984.46,India
2020-10-01,Jowar(Sorghum),1976.38,India
2020-09-01,Jowar(Sorghum),2030.93,India
2020-08-01,Jowar(Sorghum),2189.14,India
2020-07-01,Jowar(Sorghum),2385.56,India
2020-06-01,Jowar(Sorghum),2432.0,India
2020-05-01,Jowar(Sorghum),2392.89,India
2020-04-01,Jowar(Sorghum),2419.57,India
2020-03-01,Jowar(Sorghum),2366.19,India
2020-02-01,Jowar(Sorghum),2504.49,India
2020-01-01,Jowar(Sorghum),2641.51,India
2019-12-01,Jowar(Sorghum),2517.96,India
2019-11-01,Jowar(Sorghum),2346.81,India
2019-10-01,Jowar(Sorghum),2381.39,India
2019-09-01,Jowar(Sorghum),2562.1,India
2019-08-01,Jowar(Sorghum),2703.07,India
2019-07-01,Jowar(Sorghum),2656.62,India
2019-06-01,Jowar(Sorghum),2566.8,India
2019-05-01,Jowar(Sorghum),2471.7,India
2019-04-01,Jowar(Sorghum),2436.58,India
2019-03-01,Jowar(Sorghum),2383.12,India
2019-02-01,Jowar(Sorghum),2382.94,India
2019-01-01,Jowar(Sorghum),2356.26,India
2018-12-01,Jowar(Sorghum),2394.36,India
2018-11-01,Jowar(Sorghum),2390.22,India
2018-10-01,Jowar(Sorghum),1975.27,India
2018-09-01,Jowar(Sorghum),1853.46,India
2018-08-01,Jowar(Sorghum),1975.92,India
2018-07-01,Jowar(Sorghum),1954.42,India
2018-06-01,Jowar(Sorghum),1903.78,India
2018-05-01,Jowar(Sorghum),1749.07,India
2018-04-01,Jowar(Sorghum),1700.87,India
2018-03-01,Jowar(Sorghum),1747.59,India
2018-02-01,Jowar(Sorghum),1800.02,India
2018-01-01,Jowar(Sorghum),1740.83,India
2017-12-01,Jowar(Sorghum),1683.29,India
2017-11-01,Jowar(Sorghum),1636.96,India
2017-10-01,Jowar(Sorghum),1643.89,India
2017-09-01,Jowar(Sorghum),1809.59,India
2017-08-01,Jowar(Sorghum),1914.08,India
2017-07-01,Jowar(Sorghum),1830.21,India
2017-06-01,Jowar(Sorghum),1832.02,India
2017-05-01,Jowar(Sorghum),1817.63,India
2017-04-01,Jowar(Sorghum),1858.51,India
2017-03-01,Jowar(Sorghum),1882.19,India
2017-02-01,Jowar(Sorghum),1967.76,India
2017-01-01,Jowar(Sorghum),1875.71,India
2016-12-01,Jowar(Sorghum),1835.2,India
2016-11-01,Jowar(Sorghum),1761.65,India
2016-10-01,Jowar(Sorghum),1681.22,India
2016-09-01,Jowar(Sorghum),1817.18,India
2016-08-01,Jowar(Sorghum),1862.69,India
2016-07-01,Jowar(Sorghum),1955.56,India
2016-06-01,Jowar(Sorghum),1989.92,India
2016-05-01,Jowar(Sorghum),1990.82,India
2016-04-01,Jowar(Sorghum),1975.91,India
2016-03-01,Jowar(Sorghum),1949.72,India
2016-02-01,Jowar(Sorghum),1968.46,India
2016-01-01,Jowar(Sorghum),1977.03,India
2015-12-01,Jowar(Sorghum),1995.37,India
2015-11-01,Jowar(Sorghum),1814.26,India
2015-10-01,Jowar(Sorghum),1754.97,India
2015-09-01,Jowar(Sorghum),1838.65,India
2015-08-01,Jowar(Sorghum),1873.77,India
2015-07-01,Jowar(Sorghum),1945.88,India
2015-06-01,Jowar(Sorghum),2122.4,India
2015-05-01,Jowar(Sorghum),1938.46,India
2015-04-01,Jowar(Sorghum),1954.15,India
2015-03-01,Jowar(Sorghum),1956.91,India
2015-02-01,Jowar(Sorghum),2039.73,India
2015-01-01,Jowar(Sorghum),2076.56,India
2014-12-01,Jowar(Sorghum),1884.73,India
2014-11-01,Jowar(Sorghum),1875.3,India
2014-10-01,Jowar(Sorghum),1861.33,India
2014-09-01,Jowar(Sorghum),2058.68,India
2014-08-01,Jowar(Sorghum),2244.58,India
2014-07-01,Jowar(Sorghum),2319.87,India
2014-06-01,Jowar(Sorghum),2086.22,India
2014-05-01,Jowar(Sorghum),1922.36,India
2014-04-01,Jowar(Sorghum),1872.88,India
2014-03-01,Jowar(Sorghum),1943.37,India
2014-02-01,Jowar(Sorghum),1783.68,India
2014-01-01,Jowar(Sorghum),1644.98,India
2013-12-01,Jowar(Sorghum),1629.0,India
2013-11-01,Jowar(Sorghum),1578.85,India
2013-10-01,Jowar(Sorghum),1549.07,India
2013-09-01,Jowar(Sorghum),1571.0,India
2013-08-01,Jowar(Sorghum),1540.39,India
2013-07-01,Jowar(Sorghum),1548.03,India
2013-06-01,Jowar(Sorghum),1591.83,India
2013-05-01,Jowar(Sorghum),1549.02,India
2013-04-01,Jowar(Sorghum),1596.95,India
2013-03-01,Jowar(Sorghum),1624.84,India
2013-02-01,Jowar(Sorghum),1550.21,India
2013-01-01,Jowar(Sorghum),1553.77,India
2012-12-01,Jowar(Sorghum),1541.25,India
2012-11-01,Jowar(Sorghum),1427.22,India
2012-10-01,Jowar(Sorghum),1398.77,India
2012-09-01,Jowar(Sorghum),1539.17,India
2012-08-01,Jowar(Sorghum),1601.88,India
2012-07-01,Jowar(Sorghum),1574.11,India
2012-06-01,Jowar(Sorghum),1482.42,India
2012-05-01,Jowar(Sorghum),1533.72,India
2012-04-01,Jowar(Sorghum),1589.39,India
2012-03-01,Jowar(Sorghum),1634.29,India
2012-02-01,Jowar(Sorghum),1636.57,India
2012-01-01,Jowar(Sorghum),1686.55,India
2011-12-01,Jowar(Sorghum),1658.97,India
2011-11-01,Jowar(Sorghum),1558.3,India
2011-10-01,Jowar(Sorghum),1572.81,India
2011-09-01,Jowar(Sorghum),1639.99,India
2011-08-01,Jowar(Sorghum),1686.86,India
2011-07-01,Jowar(Sorghum),1741.92,India
2011-06-01,Jowar(Sorghum),1741.42,India
2011-05-01,Jowar(Sorghum),1729.2,India
2011-04-01,Jowar(Sorghum),1746.77,India
2011-03-01,Jowar(Sorghum),1464.14,India
2011-02-01,Jowar(Sorghum),1377.23,India
2011-01-01,Jowar(Sorghum),1278.57,India
2010-12-01,Jowar(Sorghum),1228.09,India
2010-11-01,Jowar(Sorghum),1140.69,India
2010-10-01,Jowar(Sorghum),1096.68,India
2010-09-01,Jowar(Sorghum),1104.72,India
2010-08-01,Jowar(Sorghum),1188.94,India
2010-07-01,Jowar(Sorghum),1357.22,India
2010-06-01,Jowar(Sorghum),1353.69,India
2010-05-01,Jowar(Sorghum),1184.4,India
2010-04-01,Jowar(Sorghum),1094.63,India
2010-03-01,Jowar(Sorghum),1055.99,India
2010-02-01,Jowar(Sorghum),1071.44,India
2010-01-01,Jowar(Sorghum),1070.84,India
2025-03-01,Millets,3197.14,India
2025-02-01,Millets,2857.74,India
2025-01-01,Millets,2705.24,India
2024-12-01,Millets,2603.9,India
2024-11-01,Millets,2717.22,India
2024-10-01,Millets,2663.79,India
2024-09-01,Millets,2547.57,India
2024-08-01,Millets,2357.68,India
2024-07-01,Millets,2308.28,India
2024-06-01,Millets,2451.55,India
2024-05-01,Millets,2529.55,India
2024-04-01,Millets,2425.45,India
2024-03-01,Millets,2460.49,India
2024-02-01,Millets,2608.91,India
2024-01-01,Millets,2439.43,India
2023-12-01,Millets,2716.56,India
2023-11-01,Millets,2607.06,India
2023-10-01,Millets,2992.85,India
2023-09-01,Millets,3094.0,India
2023-08-01,Millets,2969.73,India
2023-07-01,Millets,3407.57,India
2023-06-01,Millets,3427.72,India
2023-05-01,Millets,3272.53,India
2023-04-01,Millets,3273.44,India
2023-03-01,Millets,3218.75,India
2023-02-01,Millets,3334.82,India
2023-01-01,Millets,3295.09,India
2022-12-01,Millets,3369.96,India
2022-11-01,Millets,2751.63,India
2022-10-01,Millets,2894.56,India
2022-09-01,Millets,3257.42,India
2022-08-01,Millets,3567.36,India
2022-07-01,Millets,3303.85,India
2022-06-01,Millets,3333.68,India
2022-05-01,Millets,3010.0,India
2022-04-01,Millets,3203.72,India
2022-03-01,Millets,3434.53,India
2022-02-01,Millets,3426.41,India
2022-01-01,Millets,3459.22,India
2021-12-01,Millets,3184.81,India
2021-11-01,Millets,2572.73,India
2021-10-01,Millets,2821.48,India
2021-09-01,Millets,3038.73,India
2021-08-01,Millets,2358.94,India
2021-07-01,Millets,2518.18,India
2021-06-01,Millets,2594.31,India
2021-05-01,Millets,2861.2,India
2021-04-01,Millets,2438.86,India
2021-03-01,Millets,2396.26,India
2021-02-01,Millets,2817.59,India
2021-01-01,Millets,2150.0,India
2020-12-01,Millets,1925.0,India
2020-11-01,Millets,2230.0,India
2020-10-01,Millets,2200.0,India
2020-09-01,Millets,2444.44,India
2020-08-01,Millets,2044.44,India
2020-07-01,Millets,2057.14,India
2020-06-01,Millets,1900.0,India
2020-05-01,Millets,1675.0,India
2020-04-01,Millets,1000.0,India
2020-03-01,Millets,2270.0,India
2020-02-01,Millets,1981.82,India
2020-01-01,Millets,1955.0,India
2019-12-01,Millets,1857.89,India
2019-11-01,Millets,2100.5,India
2019-10-01,Millets,2175.9,India
2019-09-01,Millets,2279.24,India
2019-08-01,Millets,2706.41,India
2019-07-01,Millets,2655.79,India
2019-06-01,Millets,2518.52,India
2019-05-01,Millets,2443.47,India
2019-04-01,Millets,2423.09,India
2019-03-01,Millets,2248.98,India
2019-02-01,Millets,2192.89,India
2019-01-01,Millets,2009.63,India
2018-12-01,Millets,1907.49,India
2018-11-01,Millets,1704.76,India
2018-10-01,Millets,1682.4,India
2018-09-01,Millets,1800.34,India
2018-08-01,Millets,1780.16,India
2018-07-01,Millets,1775.09,India
2018-06-01,Millets,1735.32,India
2018-05-01,Millets,1700.55,India
2018-04-01,Millets,1640.12,India
2018-03-01,Millets,1601.89,India
2018-02-01,Millets,1584.42,India
2018-01-01,Millets,1626.02,India
2017-12-01,Millets,1649.37,India
2017-11-01,Millets,1539.63,India
2017-10-01,Millets,1570.76,India
2017-09-01,Millets,1782.67,India
2017-08-01,Millets,1723.85,India
2017-07-01,Millets,1549.85,India
2017-06-01,Millets,1560.94,India
2017-05-01,Millets,1855.23,India
2017-04-01,Millets,1800.0,India
2017-03-01,Millets,1690.0,India
2017-02-01,Millets,1461.61,India
2017-01-01,Millets,1614.76,India
2016-12-01,Millets,1549.75,India
2016-11-01,Millets,1645.71,India
2016-10-01,Millets,1670.4,India
2016-09-01,Millets,1599.91,India
2016-08-01,Millets,2024.17,India
2016-07-01,Millets,1560.48,India
2016-06-01,Millets,1385.0,India
2016-05-01,Millets,1822.44,India
2016-04-01,Millets,1697.41,India
2016-03-01,Millets,1618.75,India
2016-02-01,Millets,1387.74,India
2016-01-01,Millets,1608.89,India
2015-12-01,Millets,1602.61,India
2015-11-01,Millets,1900.56,India
2015-10-01,Millets,1943.51,India
2015-09-01,Millets,1808.16,India
2015-08-01,Millets,1668.29,India
2015-07-01,Millets,1377.83,India
2015-06-01,Millets,1306.12,India
2015-05-01,Millets,1475.58,India
2015-04-01,Millets,1435.57,India
2015-03-01,Millets,1369.22,India
2015-02-01,Millets,1253.7,India
2015-01-01,Millets,1525.59,India
2014-12-01,Millets,1300.0,India
2014-11-01,Millets,1413.46,India
2014-10-01,Millets,1390.38,India
2014-09-01,Millets,950.78,India
2014-08-01,Millets,898.44,India
2014-07-01,Millets,888.89,India
2014-06-01,Millets,1100.0,India
2014-05-01,Millets,1576.92,India
2014-04-01,Millets,1840.0,India
2014-03-01,Millets,1785.71,India
2014-01-01,Millets,950.0,India
2013-12-01,Millets,900.0,India
2013-11-01,Millets,1275.0,India
2013-10-01,Millets,1994.44,India
2013-09-01,Millets,1326.92,India
2013-08-01,Millets,1190.48,India
2013-07-01,Millets,1165.22,India
2013-06-01,Millets,1093.75,India
2013-05-01,Millets,1113.33,India
2013-04-01,Millets,2091.67,India
2013-03-01,Millets,2425.0,India
2013-02-01,Millets,1257.14,India
2012-11-01,Millets,1075.0,India
2012-10-01,Millets,666.67,India
2012-09-01,Millets,884.38,India
2012-08-01,Millets,611.9,India
2012-07-01,Millets,708.33,India
2012-06-01,Millets,1250.0,India
2012-05-01,Millets,1050.0,India
2012-04-01,Millets,4621.43,India
2012-03-01,Millets,900.0,India
2012-02-01,Millets,1325.0,India
2011-11-01,Millets,1750.0,India
2011-10-01,Millets,800.56,India
2011-09-01,Millets,500.0,India
2011-08-01,Millets,382.35,India
2011-07-01,Millets,718.75,India
2011-03-01,Millets,1075.0,India
2011-02-01,Millets,1125.0,India
2010-11-01,Millets,925.0,India
2010-10-01,Millets,450.0,India
2010-09-01,Millets,500.0,India
2010-08-01,Millets,530.88,India
2010-07-01,Millets,843.18,India
2010-06-01,Millets,1050.0,India
2010-03-01,Millets,787.5,India
2010-02-01,Millets,766.67,India
2010-01-01,Millets,818.75,India
2025-03-01,Barley (Jau),2383.57,India
2025-02-01,Barley (Jau),2454.5,India
2025-01-01,Barley (Jau),2439.23,India
2024-12-01,Barley (Jau),2385.66,India
2024-11-01,Barley (Jau),2355.45,India
2024-10-01,Barley (Jau),2312.08,India
2024-09-01,Barley (Jau),2244.36,India
2024-08-01,Barley (Jau),2185.23,India
2024-07-01,Barley (Jau),2135.04,India
2024-06-01,Barley (Jau),2091.39,India
2024-05-01,Barley (Jau),2000.6,India
2024-04-01,Barley (Jau),1897.38,India
2024-03-01,Barley (Jau),1977.23,India
2024-02-01,Barley (Jau),2062.7,India
2024-01-01,Barley (Jau),2071.57,India
2023-12-01,Barley (Jau),1995.96,India
2023-11-01,Barley (Jau),1950.97,India
2023-10-01,Barley (Jau),1910.21,India
2023-09-01,Barley (Jau),1903.34,India
2023-08-01,Barley (Jau),1863.65,India
2023-07-01,Barley (Jau),1833.16,India
2023-06-01,Barley (Jau),1835.18,India
2023-05-01,Barley (Jau),1905.76,India
2023-04-01,Barley (Jau),1985.44,India
2023-03-01,Barley (Jau),2255.87,India
2023-02-01,Barley (Jau),2697.17,India
2023-01-01,Barley (Jau),2750.57,India
2022-12-01,Barley (Jau),2708.6,India
2022-11-01,Barley (Jau),2653.38,India
2022-10-01,Barley (Jau),2574.5,India
2022-09-01,Barley (Jau),2565.05,India
2022-08-01,Barley (Jau),2563.39,India
2022-07-01,Barley (Jau),2538.16,India
2022-06-01,Barley (Jau),2501.17,India
2022-05-01,Barley (Jau),2521.97,India
2022-04-01,Barley (Jau),2528.47,India
2022-03-01,Barley (Jau),2222.19,India
2022-02-01,Barley (Jau),2119.46,India
2022-01-01,Barley (Jau),2047.19,India
2021-12-01,Barley (Jau),2017.43,India
2021-11-01,Barley (Jau),1960.67,India
2021-10-01,Barley (Jau),1910.08,India
2021-09-01,Barley (Jau),1853.16,India
2021-08-01,Barley (Jau),1778.64,India
2021-07-01,Barley (Jau),1684.87,India
2021-06-01,Barley (Jau),1658.71,India
2021-05-01,Barley (Jau),1643.59,India
2021-04-01,Barley (Jau),1579.56,India
2021-03-01,Barley (Jau),1458.27,India
2021-02-01,Barley (Jau),1485.41,India
2021-01-01,Barley (Jau),1492.23,India
2020-12-01,Barley (Jau),1454.48,India
2020-11-01,Barley (Jau),1462.5,India
2020-10-01,Barley (Jau),1429.61,India
2020-09-01,Barley (Jau),1421.59,India
2020-08-01,Barley (Jau),1472.63,India
2020-07-01,Barley (Jau),1461.0,India
2020-06-01,Barley (Jau),1513.76,India
2020-05-01,Barley (Jau),1602.28,India
2020-04-01,Barley (Jau),1653.78,India
2020-03-01,Barley (Jau),1782.19,India
2020-02-01,Barley (Jau),1926.83,India
2020-01-01,Barley (Jau),1923.22,India
2019-12-01,Barley (Jau),1866.44,India
2019-11-01,Barley (Jau),1844.29,India
2019-10-01,Barley (Jau),1802.11,India
2019-09-01,Barley (Jau),1767.42,India
2019-08-01,Barley (Jau),1753.66,India
2019-07-01,Barley (Jau),1729.98,India
2019-06-01,Barley (Jau),1698.13,India
2019-05-01,Barley (Jau),1688.93,India
2019-04-01,Barley (Jau),1610.16,India
2019-03-01,Barley (Jau),1665.38,India
2019-02-01,Barley (Jau),1761.29,India
2019-01-01,Barley (Jau),1709.03,India
2018-12-01,Barley (Jau),1680.5,India
2018-11-01,Barley (Jau),1641.34,India
2018-10-01,Barley (Jau),1578.14,India
2018-09-01,Barley (Jau),1548.39,India
2018-08-01,Barley (Jau),1510.52,India
2018-07-01,Barley (Jau),1460.95,India
2018-06-01,Barley (Jau),1397.49,India
2018-05-01,Barley (Jau),1358.25,India
2018-04-01,Barley (Jau),1323.3,India
2018-03-01,Barley (Jau),1349.71,India
2018-02-01,Barley (Jau),1471.74,India
2018-01-01,Barley (Jau),1478.59,India
2017-12-01,Barley (Jau),1468.67,India
2017-11-01,Barley (Jau),1444.27,India
2017-10-01,Barley (Jau),1424.81,India
2017-09-01,Barley (Jau),1424.28,India
2017-08-01,Barley (Jau),1405.85,India
2017-07-01,Barley (Jau),1409.08,India
2017-06-01,Barley (Jau),1406.06,India
2017-05-01,Barley (Jau),1424.08,India
2017-04-01,Barley (Jau),1439.62,India
2017-03-01,Barley (Jau),1473.98,India
2017-02-01,Barley (Jau),1802.67,India
2017-01-01,Barley (Jau),1825.51,India
2016-12-01,Barley (Jau),1819.14,India
2016-11-01,Barley (Jau),1770.8,India
2016-10-01,Barley (Jau),1665.75,India
2016-09-01,Barley (Jau),1639.72,India
2016-08-01,Barley (Jau),1634.39,India
2016-07-01,Barley (Jau),1588.96,India
2016-06-01,Barley (Jau),1566.53,India
2016-05-01,Barley (Jau),1493.69,India
2016-04-01,Barley (Jau),1425.96,India
2016-03-01,Barley (Jau),1367.35,India
2016-02-01,Barley (Jau),1465.16,India
2016-01-01,Barley (Jau),1469.23,India
2015-12-01,Barley (Jau),1413.9,India
2015-11-01,Barley (Jau),1370.08,India
2015-10-01,Barley (Jau),1307.86,India
2015-09-01,Barley (Jau),1228.99,India
2015-08-01,Barley (Jau),1194.62,India
2015-07-01,Barley (Jau),1181.23,India
2015-06-01,Barley (Jau),1182.17,India
2015-05-01,Barley (Jau),1180.31,India
2015-04-01,Barley (Jau),1120.7,India
2015-03-01,Barley (Jau),1294.66,India
2015-02-01,Barley (Jau),1512.07,India
2015-01-01,Barley (Jau),1507.13,India
2014-12-01,Barley (Jau),1449.81,India
2014-11-01,Barley (Jau),1403.59,India
2014-10-01,Barley (Jau),1344.86,India
2014-09-01,Barley (Jau),1316.23,India
2014-08-01,Barley (Jau),1278.49,India
2014-07-01,Barley (Jau),1234.45,India
2014-06-01,Barley (Jau),1177.53,India
2014-05-01,Barley (Jau),1171.44,India
2014-04-01,Barley (Jau),1126.31,India
2014-03-01,Barley (Jau),1239.14,India
2014-02-01,Barley (Jau),1316.68,India
2014-01-01,Barley (Jau),1286.89,India
2013-12-01,Barley (Jau),1262.3,India
2013-11-01,Barley (Jau),1213.72,India
2013-10-01,Barley (Jau),1158.24,India
2013-09-01,Barley (Jau),1148.74,India
2013-08-01,Barley (Jau),1138.71,India
2013-07-01,Barley (Jau),1161.91,India
2013-06-01,Barley (Jau),1158.79,India
2013-05-01,Barley (Jau),1137.95,India
2013-04-01,Barley (Jau),1134.86,India
2013-03-01,Barley (Jau),1197.75,India
2013-02-01,Barley (Jau),1260.57,India
2013-01-01,Barley (Jau),1240.47,India
2012-12-01,Barley (Jau),1228.6,India
2012-11-01,Barley (Jau),1174.37,India
2012-10-01,Barley (Jau),1110.79,India
2012-09-01,Barley (Jau),1105.66,India
2012-08-01,Barley (Jau),1173.46,India
2012-07-01,Barley (Jau),1168.15,India
2012-06-01,Barley (Jau),1115.44,India
2012-05-01,Barley (Jau),1224.34,India
2012-04-01,Barley (Jau),1289.47,India
2012-03-01,Barley (Jau),1171.7,India
2012-02-01,Barley (Jau),1094.34,India
2012-01-01,Barley (Jau),1089.68,India
2011-12-01,Barley (Jau),1035.97,India
2011-11-01,Barley (Jau),1031.93,India
2011-10-01,Barley (Jau),1017.35,India
2011-09-01,Barley (Jau),1028.3,India
2011-08-01,Barley (Jau),1069.94,India
2011-07-01,Barley (Jau),1096.42,India
2011-06-01,Barley (Jau),1139.56,India
2011-05-01,Barley (Jau),1176.5,India
2011-04-01,Barley (Jau),1014.99,India
2011-03-01,Barley (Jau),1100.05,India
2011-02-01,Barley (Jau),1279.47,India
2011-01-01,Barley (Jau),1240.8,India
2010-12-01,Barley (Jau),1199.93,India
2010-11-01,Barley (Jau),1153.32,India
2010-10-01,Barley (Jau),1094.49,India
2010-09-01,Barley (Jau),1033.73,India
2010-08-01,Barley (Jau),1011.75,India
2010-07-01,Barley (Jau),982.74,India
2010-06-01,Barley (Jau),949.5,India
2010-05-01,Barley (Jau),906.9,India
2010-04-01,Barley (Jau),865.53,India
2010-03-01,Barley (Jau),948.36,India
2010-02-01,Barley (Jau),899.37,India
2010-01-01,Barley (Jau),902.88,India
2025-03-01,Ginger(Dry),6363.42,India
2025-02-01,Ginger(Dry),6147.16,India
2025-01-01,Ginger(Dry),6577.69,India
2024-12-01,Ginger(Dry),6906.21,India
2024-11-01,Ginger(Dry),7036.68,India
2024-10-01,Ginger(Dry),7867.03,India
2024-09-01,Ginger(Dry),8560.78,India
2024-08-01,Ginger(Dry),10322.92,India
2024-07-01,Ginger(Dry),12501.49,India
2024-06-01,Ginger(Dry),13297.17,India
2024-05-01,Ginger(Dry),12910.28,India
2024-04-01,Ginger(Dry),11786.26,India
2024-03-01,Ginger(Dry),10634.29,India
2024-02-01,Ginger(Dry),10340.12,India
2024-01-01,Ginger(Dry),10501.03,India
2023-12-01,Ginger(Dry),9857.57,India
2023-11-01,Ginger(Dry),10415.25,India
2023-10-01,Ginger(Dry),10435.08,India
2023-09-01,Ginger(Dry),11530.36,India
2023-08-01,Ginger(Dry),13934.86,India
2023-07-01,Ginger(Dry),13809.31,India
2023-06-01,Ginger(Dry),11859.08,India
2023-05-01,Ginger(Dry),8633.94,India
2023-04-01,Ginger(Dry),7131.98,India
2023-03-01,Ginger(Dry),5838.17,India
2023-02-01,Ginger(Dry),5058.64,India
2023-01-01,Ginger(Dry),4709.43,India
2022-12-01,Ginger(Dry),4656.05,India
2022-11-01,Ginger(Dry),4593.64,India
2022-10-01,Ginger(Dry),4455.2,India
2022-09-01,Ginger(Dry),4188.3,India
2022-08-01,Ginger(Dry),4746.87,India
2022-07-01,Ginger(Dry),4793.63,India
2022-06-01,Ginger(Dry),4456.63,India
2022-05-01,Ginger(Dry),4146.68,India
2022-04-01,Ginger(Dry),4017.6,India
2022-03-01,Ginger(Dry),4013.82,India
2022-02-01,Ginger(Dry),3572.89,India
2022-01-01,Ginger(Dry),3466.06,India
2021-12-01,Ginger(Dry),3865.62,India
2021-11-01,Ginger(Dry),4680.76,India
2021-10-01,Ginger(Dry),4628.93,India
2021-09-01,Ginger(Dry),4496.28,India
2021-08-01,Ginger(Dry),5087.02,India
2021-07-01,Ginger(Dry),5771.75,India
2021-06-01,Ginger(Dry),5381.55,India
2021-05-01,Ginger(Dry),4659.75,India
2021-04-01,Ginger(Dry),4667.21,India
2021-03-01,Ginger(Dry),4134.09,India
